date,name,amount,status,category,parent category,excluded,tags,type,account,account mask,note,recurring,merchant,card_used,best_card,best_rate,points_earned,optimal_used,optimal_points,missed_points
2024-03-10,Ratp,2.36,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Ratp,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,4.72,True,4.72,0.0
2024-03-09,Coop-5659 Zh Hb Sapori,13.06,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Coop-5659 Zh Hb Sapori,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,39.18,True,39.18,0.0
2024-03-09,Les Disquaires,15.38,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Les Disquaires,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,46.14,True,46.14,0.0
2024-03-09,Uber,14.85,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Uber,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,29.7,True,29.7,0.0
2024-03-09,C Et M Bar's,8.79,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,C Et M Bar's,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,26.37,True,26.37,0.0
2024-03-09,Viatortripadvisor Us,40.03,posted,Travel & Vacation,,True,,regular,Chase Sapphire,6143.0,,,Viatortripadvisor Us,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,80.06,True,80.06,0.0
2024-03-09,Indian,10.98,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Indian,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,32.94,True,32.94,0.0
2024-03-09,Tchibo,8.94,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Tchibo,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,26.82,True,26.82,0.0
2024-03-09,Joe & The Juice,15.24,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Joe & The Juice,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,45.72,True,45.72,0.0
2024-03-09,C Et M Bar's,52.72,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,C Et M Bar's,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,158.16,True,158.16,0.0
2024-03-09,C Et M Bar's,13.18,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,C Et M Bar's,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,39.54,True,39.54,0.0
2024-03-09,Uber,15.75,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Uber,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,31.5,True,31.5,0.0
2024-03-09,Ratp,2.36,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Ratp,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,4.72,True,4.72,0.0
2024-03-08,Goki,18.81,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Goki,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,56.43,True,56.43,0.0
2024-03-08,Ristorante La Pasta,187.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Ristorante La Pasta,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,561.0,True,561.0,0.0
2024-03-08,Starbucks,14.71,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Starbucks,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,44.13,True,44.13,0.0
2024-03-08,25hours Z-lang Gastro,29.65,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,25hours Z-lang Gastro,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,88.95,True,88.95,0.0
2024-03-07,Blue Cinema Capitol Lu,6.25,posted,Entertainment,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Blue Cinema Capitol Lu,Chase Sapphire,Freedom Unlimited,1.5,6.25,False,9.38,3.13
2024-03-07,Go4tacos Lowenstrasse,18.06,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Go4tacos Lowenstrasse,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,54.18,True,54.18,0.0
2024-03-07,Joe & The Juice,12.84,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Joe & The Juice,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,38.52,True,38.52,0.0
2024-03-07,Macchi Backerei,10.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Macchi Backerei,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,30.0,True,30.0,0.0
2024-03-07,Blue Cinema Capitol Lu,7.04,posted,Entertainment,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Blue Cinema Capitol Lu,Chase Sapphire,Freedom Unlimited,1.5,7.04,False,10.56,3.52
2024-03-07,Nextbikeluzern,1.14,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Nextbikeluzern,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,3.42,True,3.42,0.0
2024-03-06,Shamrock Irish Pub,23.38,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Shamrock Irish Pub,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,70.14,True,70.14,0.0
2024-03-06,Shamrock Irish Pub,11.11,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Shamrock Irish Pub,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,33.33,True,33.33,0.0
2024-03-06,Shamrock Irish Pub,11.11,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Shamrock Irish Pub,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,33.33,True,33.33,0.0
2024-03-06,Shamrock Irish Pub,11.11,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Shamrock Irish Pub,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,33.33,True,33.33,0.0
2024-03-05,Love Cervinia,27.17,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Love Cervinia,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,81.51,True,81.51,0.0
2024-03-05,"Petit Royal, Tomic Aleksa",17.61,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,"Petit Royal, Tomic Aleksa",Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,52.83,True,52.83,0.0
2024-03-05,Wc Restaurant Mgp,2.27,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Wc Restaurant Mgp,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,6.81,True,6.81,0.0
2024-03-05,Essor Ltd,23.87,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Essor Ltd,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,71.61,True,71.61,0.0
2024-03-05,Ymca,43.0,posted,Gym,Standard of Living,False,,regular,Chase Sapphire,6143.0,,Ymca,Ymca,Chase Sapphire,Freedom Unlimited,1.5,43.0,False,64.5,21.5
2024-03-05,Elvetino Ag,26.7,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Elvetino Ag,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,80.1,True,80.1,0.0
2024-03-04,Ice Buffet Bar Pizzeria,6.24,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Ice Buffet Bar Pizzeria,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,18.72,True,18.72,0.0
2024-03-04,Netflix,16.42,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,Netflix,Netflix,Chase Sapphire,Freedom Unlimited,1.5,16.42,False,24.63,8.21
2024-03-04,Hennu-stall Zermatt,29.48,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Hennu-stall Zermatt,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,88.44,True,88.44,0.0
2024-03-04,Ice Buffet Bar Pizzeria,39.79,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Ice Buffet Bar Pizzeria,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,119.37,True,119.37,0.0
2024-03-04,Brown Cow Pub,22.67,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Brown Cow Pub,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,68.01,True,68.01,0.0
2024-03-04,Restaurant Du Pont,99.76,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Restaurant Du Pont,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,299.28,True,299.28,0.0
2024-03-03,Mcdonald's,13.04,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Mcdonald's,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,39.12,True,39.12,0.0
2024-03-03,Burgermeister Luzern,18.03,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Burgermeister Luzern,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,54.09,True,54.09,0.0
2024-03-02,American Airlines,75.0,posted,Travel & Vacation,,True,,regular,Chase Sapphire,6143.0,,,American Airlines,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,150.0,True,150.0,0.0
2024-03-02,Chick-fil-a,15.23,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Chick-fil-a,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,45.69,True,45.69,0.0
2024-02-29,Google Google_youtube,77.37,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Google Google_youtube,Chase Sapphire,Freedom Unlimited,1.5,77.37,False,116.06,38.69
2024-02-29,Johnson Street Yacht,4.25,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Johnson Street Yacht,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,12.75,True,12.75,0.0
2024-02-26,Modify The Hair Art St,46.76,posted,Personal Care,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Modify The Hair Art St,Chase Sapphire,Unmatched,1.0,46.76,False,46.76,0.0
2024-02-25,Trader Joe's,56.71,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Trader Joe's,Chase Sapphire,Freedom Unlimited,1.5,56.71,False,85.06,28.35
2024-02-24,Finn Mccools Ale House,39.49,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Finn Mccools Ale House,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,118.47,True,118.47,0.0
2024-02-22,Marathon,13.79,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Marathon,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,13.79,False,27.58,13.79
2024-02-22,Merck Wp 53 Cafe,1.87,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,5.61,True,5.61,0.0
2024-02-21,Turbotax,-5.0,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Turbotax,Chase Sapphire,Freedom Unlimited,1.5,-5.0,False,-7.5,0.0
2024-02-20,Payment Thank You,-3271.02,posted,,,True,,internal transfer,Chase Sapphire,6143.0,,,Payment Thank You,Chase Sapphire,Unmatched,1.0,-3271.02,False,-3271.02,0.0
2024-02-19,Apple.com-bill,2.99,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,Apple Storage,Apple.com-bill,Chase Sapphire,Chase Sapphire,3.0,8.97,True,8.97,0.0
2024-02-18,Wawa,38.25,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Wawa,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,38.25,False,76.5,38.25
2024-02-18,Instacart Credit,-15.0,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Instacart Credit,Chase Sapphire,Freedom Unlimited,1.5,-15.0,False,-22.5,0.0
2024-02-18,Philadelphia Parking Auth,7.0,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Philadelphia Parking Auth,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,7.0,False,14.0,7.0
2024-02-17,Alpinresorts.com,94.23,posted,Travel & Vacation,,True,,regular,Chase Sapphire,6143.0,,,Alpinresorts.com,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,188.46,True,188.46,0.0
2024-02-17,Turbotax,135.68,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Turbotax,Chase Sapphire,Freedom Unlimited,1.5,135.68,False,203.52,67.84
2024-02-17,Ic* Instacart,58.11,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Ic* Instacart,Chase Sapphire,Freedom Unlimited,1.5,58.11,False,87.16,29.05
2024-02-17,Zermatt Bergbahnen Ag,221.87,posted,Travel & Vacation,,True,,regular,Chase Sapphire,6143.0,,,Zermatt Bergbahnen Ag,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,443.74,True,443.74,0.0
2024-02-15,Schmear It - 12th St,4.75,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Schmear It - 12th St,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,14.25,True,14.25,0.0
2024-02-15,Rittenhouse Market,11.09,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Rittenhouse Market,Chase Sapphire,Freedom Unlimited,1.5,11.09,False,16.63,5.54
2024-02-14,Merck Wp 53 Cafe,7.02,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,21.06,True,21.06,0.0
2024-02-14,Carshop Hatfield,76.27,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Carshop Hatfield,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,76.27,False,152.54,76.27
2024-02-14,Merck Wp 53 Cafe,1.87,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,5.61,True,5.61,0.0
2024-02-12,Www.hostelworld.com,58.26,posted,Travel & Vacation,,True,,regular,Chase Sapphire,6143.0,,,Www.hostelworld.com,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,116.52,True,116.52,0.0
2024-02-12,Ms* Generatorparis,331.87,posted,Travel & Vacation,,True,,regular,Chase Sapphire,6143.0,,,Ms* Generatorparis,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,663.74,True,663.74,0.0
2024-02-11,19 Degrees Cafe,16.5,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,19 Degrees Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,49.5,True,49.5,0.0
2024-02-11,Target,6.68,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Target,Chase Sapphire,Freedom Unlimited,1.5,6.68,False,10.02,3.34
2024-02-10,Steam Games,5.0,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Steam Games,Chase Sapphire,Freedom Unlimited,1.5,5.0,False,7.5,2.5
2024-02-10,Target,13.87,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Target,Chase Sapphire,Freedom Unlimited,1.5,13.87,False,20.8,6.93
2024-02-09,Starbucks,5.13,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Starbucks,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,15.39,True,15.39,0.0
2024-02-09,The Coventry Deli,11.88,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,The Coventry Deli,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,35.64,True,35.64,0.0
2024-02-08,Xsolla Faceit,31.79,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Xsolla Faceit,Chase Sapphire,Freedom Unlimited,1.5,31.79,False,47.68,15.89
2024-02-08,Schmear It - 12th St,4.75,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Schmear It - 12th St,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,14.25,True,14.25,0.0
2024-02-08,Goldie - Midtown,12.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Goldie - Midtown,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,36.0,True,36.0,0.0
2024-02-07,Fado Philly,121.77,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Fado Philly,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,365.31,True,365.31,0.0
2024-02-07,Merck Wp 53 Cafe,5.1,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,15.3,True,15.3,0.0
2024-02-06,Merck Wp 53 Cafe,1.87,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,5.61,True,5.61,0.0
2024-02-06,Wawa,40.58,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Wawa,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,40.58,False,81.16,40.58
2024-02-06,Merck Wp 53 Cafe,1.87,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,5.61,True,5.61,0.0
2024-02-06,Merck Wp 53 Cafe,5.27,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,15.81,True,15.81,0.0
2024-02-05,Parkmobile,0.55,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Parkmobile,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,0.55,False,1.1,0.55
2024-02-05,Ymca,43.0,posted,Gym,Standard of Living,False,,regular,Chase Sapphire,6143.0,,Ymca,Ymca,Chase Sapphire,Freedom Unlimited,1.5,43.0,False,64.5,21.5
2024-02-05,Rail Europe *re-6afn53,143.95,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Rail Europe *re-6afn53,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,287.9,True,287.9,0.0
2024-02-04,Trader Joe's,59.96,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Trader Joe's,Chase Sapphire,Freedom Unlimited,1.5,59.96,False,89.94,29.98
2024-02-04,Netflix,16.42,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,Netflix,Netflix,Chase Sapphire,Freedom Unlimited,1.5,16.42,False,24.63,8.21
2024-02-03,Drinker's Pub,7.01,posted,Bars & Nightlife,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Drinker's Pub,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,21.03,True,21.03,0.0
2024-02-03,The Dandelion,20.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,The Dandelion,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,60.0,True,60.0,0.0
2024-02-03,Manayunk Brewery,38.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Manayunk Brewery,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,114.0,True,114.0,0.0
2024-02-03,Gdp*lobster Rolls & More,9.2,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Gdp*lobster Rolls & More,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,27.6,True,27.6,0.0
2024-02-03,Pat's King Of Steak,15.49,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Pat's King Of Steak,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,46.47,True,46.47,0.0
2024-02-02,Ptc Ez Pass Csc,50.0,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Ptc Ez Pass Csc,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,50.0,False,100.0,50.0
2024-02-01,Merck Wp 53 Cafe,1.87,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,5.61,True,5.61,0.0
2024-01-31,Five Below,5.4,posted,Entertainment,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Five Below,Chase Sapphire,Freedom Unlimited,1.5,5.4,False,8.1,2.7
2024-01-31,Merck Wp 53 Cafe,1.87,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,5.61,True,5.61,0.0
2024-01-31,Cheesecake Philadelphia,21.5,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Cheesecake Philadelphia,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,64.5,True,64.5,0.0
2024-01-31,Merck Wp 53 Cafe,6.81,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,20.43,True,20.43,0.0
2024-01-31,Lyft,-0.65,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Lyft,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,-1.3,True,-1.3,0.0
2024-01-29,Google Google_youtube,77.37,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Google Google_youtube,Chase Sapphire,Freedom Unlimited,1.5,77.37,False,116.06,38.69
