"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2022-12-05","Dunkin' Donuts",9,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-05","Wine And Spirits",11.87,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-04","Scranton Denaples Pod",7.08,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-04","Shell",28.44,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-04","Scranton Denaples Fc",11.13,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-04","Amazon",185.94,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-04","Starbucks",1.75,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-04","Susquehanna Brewing C",11.5,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-02","Paypal",65,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-02","Fanduel Inc Stardust",10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-02","Paypal",1075,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,"Paypal"
"2022-12-02","Amazon",18.32,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-01","Merck Sharp And Direct Dep",-1708.13,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2022-12-01","Trader Joe's",79.73,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-01","Blizzardent",20.98,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-30","Pgwpay Utility",2.2,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-30","Ptc Ez Pass Auto Re",35,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-29","Chase Credit Crd Rwrd Rdm",-122.51,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-11-29","Fanduel Inc Stardust Briglia Andrew",-35,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-29","Venmo",23.33,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-28","Venmo",13.78,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-28","Venmo",-63.76,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-28","Venmo",654.43,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-28","Venmo",-56,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-28","Fanduel Inc Stardust",10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-28","Venmo",4.31,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-28","Fanduel Inc Stardust",25,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-28","Ic* Instacart*aldi",51.69,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-28","Target",21,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-28","Sunoco",29.28,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-28","Starbucks",4.78,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-27","Pjw - Downingtown",30,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-27","Redemption Credit",-1059.87,"posted","",,true,,"internal transfer","Chase Sapphire","6143",,""
"2022-11-27","Starbucks",16,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-27","Amazon",3.2,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-27","Amazon",28.61,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-27","Dunkin' Donuts",9,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-25","Tax Withheld",0.03,"posted","",,true,,"regular","Usaa Classic Checking","6726",,""
"2022-11-25","Interest Paid",-0.12,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2022-11-25","Exxonmobil",-2,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-25","Giant",25.48,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-25","Butcher Bar",150.14,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-25","Giant",19.99,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-25","Wegmans",6.67,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-25","Sunoco",39.74,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-25","Di Bruno Bros",13.98,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-25","Giant",24.48,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-24","Henry?s On Clay, Llc",29,"posted","Misc",,false,,"regular","Chase Sapphire","6143",,""
"2022-11-24","Scranton Denaples Fc",7.49,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-24","Trader Joe's",35.6,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-24","Cvs",78.2,"posted","Personal Care","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-24","Ptc Ez Pass Auto Re",35,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-24","Target",48.92,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-23","Rite Aid",-0.23,"posted","Personal Care","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-23","Starbucks",6.31,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-23","Scranton Denaples Fc",8.54,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-22","Fanduel Inc Stardust",10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-22","Exxonmobil",39.99,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-22","Target",19.78,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-22","Amazon",127.19,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-22","Glencara Ir",53.99,"posted","Misc",,false,,"regular","Chase Sapphire","6143",,""
"2022-11-21","Venmo",10,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-21","Chase Credit Crd",3123.06,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-11-21","Venmo",3,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-21","Target",6.18,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-21","Wine And Spirits",21.59,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-20","Lansdale Tavern",14.5,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-20","Dunkin' Donuts",4.45,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-20","Payment Thank You-mobile",-3123.06,"posted","",,true,,"internal transfer","Chase Sapphire","6143",,""
"2022-11-20","Rite Aid",2.33,"posted","Personal Care","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-18","Venmo",5,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-17","Merck Sharp And Direct Dep",-1697.19,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2022-11-17","Usaa Funds Transfer Db",32,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-11-17","Sport Clips",28,"posted","Personal Care","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-16","Venmo",70,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-16","Paypal",-240.07,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-16","Venmo",-316.2,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-16","Wawa",44.76,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-16","Dunkin' Donuts",3,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-16","Apple.com-bill",0.99,"posted","Subscriptions","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-15","Usaa Loan Payment",310.3,"posted","Loans","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-15","Schwab Brokerage Moneylink",500,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-11-15","Usaa Funds Transfer Db",186.99,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-11-14","Chase Credit Crd",1.65,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-11-14","Draftkings Payment",-25,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-14","Instacart Credit",-15,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-14","Ptc Ez Pass Auto Re",35,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-14","Ic* Instacart*aldi",0.83,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-14","Ic* Instacart*aldi",37.86,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-13","Redners Mkts",14.33,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-13","Sunoco",46.73,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-13","3 Jacks, Llc",98.25,"posted","Misc",,false,,"regular","Chase Sapphire","6143",,""
"2022-11-13","Payment Thank You-mobile",-1.65,"posted","",,true,,"internal transfer","Freedom Flex","2429",,""
"2022-11-10","Dd Doordash Shakeshac",16.51,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-10","Fitzwater Street Philly",4.16,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-09","Pgwpay Utility",2.2,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-09","Amazon",31.79,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-08","Venmo",-26.3,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-08","Dunkin' Donuts",1.29,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-07","Venmo",-30,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-07","Nbc Sports Arena",12.75,"posted","Entertainment","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-07","Ymca",40,"posted","Gym","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-07","Target",28.48,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-07","Trader Joe's",70.43,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-11-07","Parkmobile-10",1.65,"posted","Car/Gas","Standard of Living",false,,"regular","Freedom Flex","2429",,""
"2022-11-06","Netflix",16.42,"posted","Subscriptions","Standard of Living",false,,"regular","Chase Sapphire","6143",,"Netflix"
"2022-11-04","Venmo",9,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-04","Airbnb",1240.63,"posted","Travel & Vacation",,true,,"regular","Chase Sapphire","6143",,""
"2022-11-04","Fedex",14.34,"posted","Misc",,false,,"regular","Chase Sapphire","6143",,""
"2022-11-03","Paypal",73.62,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-03","Venmo",-49.08,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-03","Venmo",-240.07,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-11-03","Merck Sharp And Direct Dep",-1708.14,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2022-11-02","Paypal",1075,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,"Paypal"
"2022-11-01","Broadstreet Bullies",7.75,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-11-01","Victory Beer Hall",15,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-10-31","Pgwpay Utility",46.71,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2022-10-31","Venmo",7.5,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-10-31","Discover",19.97,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-10-31","Dome Concessions",6,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-10-31","Dome Concessions",10,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-10-30","Citgo",49.58,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-10-30","Chick-fil-a",10.42,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-10-30","Backyard Ale House",5.12,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-10-28","Venmo",-240.07,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-10-28","Internet Payment - Thank You",-19.97,"posted","",,true,,"internal transfer","Discover it chrome Card","2098",,""
"2022-10-28","Automatic Statement Credit",-0.2,"posted","Misc",,false,,"regular","Discover it chrome Card","2098",,""
"2022-10-27","Venmo",-240.07,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-10-27","Sprouts Farmers Mar",12.38,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-10-26","Venmo",240.07,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-10-26","Paypal",-240,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-10-26","Tax Withheld",0.03,"posted","",,true,,"regular","Usaa Classic Checking","6726",,""
"2022-10-26","Venmo",-240.07,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-10-26","Paypal",-240.07,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-10-26","Interest Paid",-0.11,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2022-10-26","Venmo",-259.67,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-10-26","Ptc Ez Pass Auto Re",35,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-10-25","Airbnb",920.07,"posted","Travel & Vacation",,true,,"regular","Chase Sapphire","6143",,""
"2022-10-24","Chase Credit Crd",109.82,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-10-24","Venmo",6,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-10-24","Chase Credit Crd",1583.44,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-10-24","Walgreens",-0.83,"posted","Misc",,false,,"regular","Chase Sapphire","6143",,""
"2022-10-24","Cfm 3025 Wyoming & Mul",49.3,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-10-24","Abv Dowingtown",5.5,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-10-23","Scranton Denaples Fc",10.08,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-10-23","Wegmans",25.87,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-10-23","Sp Lakeland Orchard",13.29,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-10-23","Psu Registrar",65,"posted","Misc",,false,,"regular","Chase Sapphire","6143",,""
